"SampleID","leaf_code","tree","cohort","leaf","obs_date","date","Vcmax_Estimate","Jmax_Estimate","Rd_Estimate","Vcmax_Std. Error","Jmax_Std. Error","Rd_Std. Error","RMSE","Vcmax_QC","Jmax_QC","Vcmax_Estimate_tpu","Jmax_Estimate_tpu","Rd_Estimate_tpu","TPU_Estimate","Vcmax_Std.Error_tpu","Jmax_Std.Error_tpu","Rd_Std.Error_tpu","TPU_Std.Error","RMSE_tpu","TPU_improved_vcmax","TPU_improved_rmse","TPU_created_spuriousjmax","TPU_improved_both","useTPU","Vcmax_Estimate_final","Jmax_Estimate_final","Rd_Estimate_final","TPU_Estimate_final","Vcmax_Std.Error_final","Jmax_Std.Error_final","Rd_Std.Error_final","TPU_Std.Error_final","RMSE_final"
"13.1.1_20221123","13.1.1","13","1","1","20221123",2022-11-23,36.9165283280046,120.364869060354,1.34840574627963,0.677538103017546,NA,0.0969069373436087,9.85621300883276,"good","good",36.9165283280046,120.364869060354,1.34840574627963,NA,0.677538103017546,NA,0.0969069373436087,NA,9.85621300883276,0,0,0,0,0,36.9165283280046,120.364869060354,1.34840574627963,NA,0.677538103017546,NA,0.0969069373436087,NA,9.85621300883276
"13.1.2_20221123","13.1.2","13","1","2","20221123",2022-11-23,24.3477206981754,91.0824420467446,1.00223980512154,0.481325743432323,NA,0.0862231109656107,8.68055789361056,"good","good",24.3477206981754,91.0824420467446,1.00223980512154,NA,0.481325743432323,NA,0.0862231109656107,NA,8.68055789361056,0,0,0,0,0,24.3477206981754,91.0824420467446,1.00223980512154,NA,0.481325743432323,NA,0.0862231109656107,NA,8.68055789361056
"13.1.3_20221018","13.1.3","13","1","3","20221018",2022-10-18,21.5653785088641,65.8499362972832,0.0772306353182954,0.26725545835754,NA,0.0363686317679023,3.4304717152008,"good","good",21.5401761068688,65.9787816461012,0.0727474318224548,5.25321098304101,0.267199946984689,NA,0.0366262849731118,NA,3.41514863764162,1,1,0,2,2,21.5401761068688,65.9787816461012,0.0727474318224548,5.25321098304101,0.267199946984689,NA,0.0366262849731118,NA,3.41514863764162
"13.1.3_20221123","13.1.3","13","1","3","20221123",2022-11-23,28.5479256702746,97.2937058285777,1.07659610576889,0.630904056535189,NA,0.0956990153340842,7.07411100374752,"good","good",28.5479256702746,97.2937058285777,1.07659610576889,NA,0.630904056535189,NA,0.0956990153340842,NA,7.07411100374752,0,0,0,0,0,28.5479256702746,97.2937058285777,1.07659610576889,NA,0.630904056535189,NA,0.0956990153340842,NA,7.07411100374752
"14.1.1_20220720","14.1.1","14","1","1","20220720",2022-07-20,22.8402094726185,47.8470772205186,-0.223865439636062,0.417503567343413,NA,0.0341876283450009,5.76614525827915,"good","good",23.0381780564156,50.7848918301363,-0.209613413803998,3.71904155791911,0.376328788640185,NA,0.0343111004989187,NA,2.14125448802836,1,1,0,2,2,23.0381780564156,50.7848918301363,-0.209613413803998,3.71904155791911,0.376328788640185,NA,0.0343111004989187,NA,2.14125448802836
"14.1.1_20221009","14.1.1","14","1","1","20221009",2022-10-09,41.3726290594079,123.339394732566,5.14036026398006,0.655499033345558,NA,0.115163181749039,10.175338407943,"good","good",41.3726290594079,123.339394732566,5.14036026398006,NA,0.655499033345558,NA,0.115163181749039,NA,10.175338407943,0,0,0,0,0,41.3726290594079,123.339394732566,5.14036026398006,NA,0.655499033345558,NA,0.115163181749039,NA,10.175338407943
"14.1.1_20230209","14.1.1","14","1","1","20230209",2023-02-09,33.8090050319415,80.1766825051285,0.0625621519839536,0.227422092075936,NA,0.027527788162981,5.69421709598229,"good","good",33.6121571105756,83.3263506905308,0.0387241009939465,6.19436796474587,0.218283674276438,NA,0.0288762154894803,NA,2.26740407714602,1,1,0,2,2,33.6121571105756,83.3263506905308,0.0387241009939465,6.19436796474587,0.218283674276438,NA,0.0288762154894803,NA,2.26740407714602
"14.1.2_20220720","14.1.2","14","1","2","20220720",2022-07-20,19.5405939383044,48.1825299782291,0.815597696157182,0.390730376645829,NA,0.0391383093204289,2.73749094338239,"good","good",19.5121456758903,48.6948736529084,0.812162184163428,3.84899836138169,0.375774580691018,NA,0.0385812139973497,NA,2.12210435622255,1,1,0,2,2,19.5121456758903,48.6948736529084,0.812162184163428,3.84899836138169,0.375774580691018,NA,0.0385812139973497,NA,2.12210435622255
"14.1.2_20221009","14.1.2","14","1","2","20221009",2022-10-09,14.3264940947131,51.0066047984412,3.98020149530118,0.367671807137563,NA,0.0883898812314568,7.44414940523704,"good","good",14.3606199443615,793004.962319983,3.99256625246878,4.25404330860805,0.356335154262276,NA,0.0869850868460483,NA,7.42211940153617,1,1,1,2,0,14.3264940947131,51.0066047984412,3.98020149530118,NA,0.367671807137563,NA,0.0883898812314568,NA,7.44414940523704
"14.1.2_20230209","14.1.2","14","1","2","20230209",2023-02-09,30.0639542670179,73.9570928728347,0.531783058240951,0.191767307556378,NA,0.0251795271192555,3.46300213454849,"good","good",30.0006568608066,75.0018782164869,0.523225226446556,5.84593722373185,0.189473132995534,NA,0.0256204603942944,NA,2.26825558389352,1,1,0,2,2,30.0006568608066,75.0018782164869,0.523225226446556,5.84593722373185,0.189473132995534,NA,0.0256204603942944,NA,2.26825558389352
"14.1.3_20220720","14.1.3","14","1","3","20220720",2022-07-20,18.6548207335164,36.3338464102953,-0.571784402909646,0.241548977130588,NA,0.0151890773015944,4.51495330297419,"good","good",18.6965270966777,37.8342334925793,-0.56970774115977,2.84496891581873,0.215226600087576,NA,0.0148276309871838,NA,1.87759212421891,1,1,0,2,2,18.6965270966777,37.8342334925793,-0.56970774115977,2.84496891581873,0.215226600087576,NA,0.0148276309871838,NA,1.87759212421891
"14.1.3_20221009","14.1.3","14","1","3","20221009",2022-10-09,21.326318407415,65.2259392181548,4.54952135430751,0.426867077251259,NA,0.0892917356659678,7.55658211383897,"good","good",21.326318407415,65.2343180787803,4.54952135430751,5.37130295175106,0.426867077251259,NA,0.0892917356659678,NA,7.55428587985711,0,1,0,1,1,21.326318407415,65.2343180787803,4.54952135430751,5.37130295175106,0.426867077251259,NA,0.0892917356659678,NA,7.55428587985711
"14.1.3_20230209","14.1.3","14","1","3","20230209",2023-02-09,33.6340454352725,78.5833749052275,0.679858896627474,0.307125767866053,NA,0.0372945050287285,8.52657346376724,"good","good",33.6055848372309,83.3300108375093,0.675624237595657,6.03224134527521,0.268697436958015,NA,0.035970934091017,NA,3.08678465289336,1,1,0,2,2,33.6055848372309,83.3300108375093,0.675624237595657,6.03224134527521,0.268697436958015,NA,0.035970934091017,NA,3.08678465289336
"15.1.1_20220720","15.1.1","15","1","1","20220720",2022-07-20,26.8661249323422,66.4510143318846,0.420418906681189,0.473022532677508,NA,0.0524569491919386,4.14951887500434,"good","good",26.8661249323422,66.4510143318846,0.420418906681189,NA,0.473022532677508,NA,0.0524569491919386,NA,4.14951887500434,0,0,0,0,0,26.8661249323422,66.4510143318846,0.420418906681189,NA,0.473022532677508,NA,0.0524569491919386,NA,4.14951887500434
"15.1.1_20221009","15.1.1","15","1","1","20221009",2022-10-09,69.8613961007242,238.871098995184,3.60115605468265,1.01198397874921,NA,0.157531410521464,10.5078147339514,"good","good",69.8613961007242,238.871098995184,3.60115605468265,NA,1.01198397874921,NA,0.157531410521464,NA,10.5078147339514,0,0,0,0,0,69.8613961007242,238.871098995184,3.60115605468265,NA,1.01198397874921,NA,0.157531410521464,NA,10.5078147339514
"15.1.1_20221123","15.1.1","15","1","1","20221123",2022-11-23,24.1675965265405,72.7878728438957,-0.267857857448481,0.77100791524411,NA,0.120328210614192,9.78814513649949,"good","good",24.1675965265405,72.7878728438957,-0.267857857448481,NA,0.77100791524411,NA,0.120328210614192,NA,9.78814513649949,0,0,0,0,0,24.1675965265405,72.7878728438957,-0.267857857448481,NA,0.77100791524411,NA,0.120328210614192,NA,9.78814513649949
"15.1.1_20221213","15.1.1","15","1","1","20221213",2022-12-13,43.1412108511783,124.853693371761,0.770773384511607,0.54287156306743,NA,0.0830820364581962,7.46073006252279,"good","good",43.1412108511783,124.853693371761,0.770773384511607,NA,0.54287156306743,NA,0.0830820364581962,NA,7.46073006252279,0,0,0,0,0,43.1412108511783,124.853693371761,0.770773384511607,NA,0.54287156306743,NA,0.0830820364581962,NA,7.46073006252279
"15.1.1_20230209","15.1.1","15","1","1","20230209",2023-02-09,34.7960197070074,90.7641742211908,0.457175966547464,0.299358492566148,NA,0.0436669691192427,3.95233544500757,"good","good",34.7960197070074,91.1888240387865,0.457175966547464,7.16283536583787,0.299358492566148,NA,0.0436669691192427,NA,3.65178853570815,0,1,0,1,1,34.7960197070074,91.1888240387865,0.457175966547464,7.16283536583787,0.299358492566148,NA,0.0436669691192427,NA,3.65178853570815
"15.1.2_20220720","15.1.2","15","1","2","20220720",2022-07-20,32.3859283587122,94.0479802035259,0.93957407450687,0.724789604606041,NA,0.0945474087447934,7.23447930169193,"good","good",32.3859283587122,94.0563892612146,0.93957407450687,NA,0.724789604606041,NA,0.0945474087447934,NA,7.23211750029375,0,1,0,1,1,32.3859283587122,94.0563892612146,0.93957407450687,NA,0.724789604606041,NA,0.0945474087447934,NA,7.23211750029375
"15.1.2_20221123","15.1.2","15","1","2","20221123",2022-11-23,35.4686087920685,109.927436142145,-0.177049119792094,0.443842678687961,NA,0.0648889373658453,7.47835593087173,"good","good",35.4686087920685,109.927436142145,-0.177049119792094,NA,0.443842678687961,NA,0.0648889373658453,NA,7.47835593087173,0,0,0,0,0,35.4686087920685,109.927436142145,-0.177049119792094,NA,0.443842678687961,NA,0.0648889373658453,NA,7.47835593087173
"15.1.2_20221213","15.1.2","15","1","2","20221213",2022-12-13,48.5184781273891,151.133395241079,0.792344452760307,0.573591504759992,NA,0.0883608948715025,7.77224379812228,"good","good",48.5184781273891,151.133395241079,0.792344452760307,NA,0.573591504759992,NA,0.0883608948715025,NA,7.77224379812228,0,0,0,0,0,48.5184781273891,151.133395241079,0.792344452760307,NA,0.573591504759992,NA,0.0883608948715025,NA,7.77224379812228
"15.1.2_20230209","15.1.2","15","1","2","20230209",2023-02-09,32.0126764193835,92.1419575501896,0.0237484482409232,0.3716494226914,NA,0.0590658830016875,6.19586956572304,"good","good",32.0126764193835,92.1419575501896,0.0237484482409232,NA,0.3716494226914,NA,0.0590658830016875,NA,6.19586956572304,0,0,0,0,0,32.0126764193835,92.1419575501896,0.0237484482409232,NA,0.3716494226914,NA,0.0590658830016875,NA,6.19586956572304
"15.1.3_20220720","15.1.3","15","1","3","20220720",2022-07-20,21.9782771966774,77.2639029397861,1.12469766422471,0.329713692605201,NA,0.0529296545480906,4.39042701894622,"good","good",21.9782771966774,77.2639029397861,1.12469766422471,NA,0.329713692605201,NA,0.0529296545480906,NA,4.39042701894622,0,0,0,0,0,21.9782771966774,77.2639029397861,1.12469766422471,NA,0.329713692605201,NA,0.0529296545480906,NA,4.39042701894622
"15.1.3_20221009","15.1.3","15","1","3","20221009",2022-10-09,72.7911503843107,251.138580920646,4.48447165489266,0.734963686581582,NA,0.124425655761801,8.58786178260415,"good","good",72.7911503843107,251.138580920646,4.48447165489266,NA,0.734963686581582,NA,0.124425655761801,NA,8.58786178260415,0,0,0,0,0,72.7911503843107,251.138580920646,4.48447165489266,NA,0.734963686581582,NA,0.124425655761801,NA,8.58786178260415
"15.1.3_20221123","15.1.3","15","1","3","20221123",2022-11-23,31.6242107860905,107.03313469476,-0.190377309489336,0.435095720231764,NA,0.0844308965798176,8.66042835147327,"good","good",31.6242107860905,107.03313469476,-0.190377309489336,NA,0.435095720231764,NA,0.0844308965798176,NA,8.66042835147327,0,0,0,0,0,31.6242107860905,107.03313469476,-0.190377309489336,NA,0.435095720231764,NA,0.0844308965798176,NA,8.66042835147327
"15.1.3_20221213","15.1.3","15","1","3","20221213",2022-12-13,32.9404070275208,133.593540799101,0.716664818048812,0.506196396629387,NA,0.107546906385245,11.2419057611478,"good","good",32.922942138184,133.78334338664,0.711736600673045,10.0254686649301,0.502485562886674,NA,0.107248805689219,NA,11.2351507963228,1,1,0,2,2,32.922942138184,133.78334338664,0.711736600673045,10.0254686649301,0.502485562886674,NA,0.107248805689219,NA,11.2351507963228
"15.1.3_20230209","15.1.3","15","1","3","20230209",2023-02-09,32.2882001323589,86.7127721269668,0.0973342850939828,0.2334170342516,NA,0.0338523051813981,2.57217562239154,"good","good",32.2882001323589,86.7300769613652,0.0973342850939828,6.98096412010475,0.2334170342516,NA,0.0338523051813981,NA,2.5612075862895,0,1,0,1,1,32.2882001323589,86.7300769613652,0.0973342850939828,6.98096412010475,0.2334170342516,NA,0.0338523051813981,NA,2.5612075862895
"16.1.1_20230124","16.1.1","16","1","1","20230124",2023-01-24,20.0808142615169,42.0449734121289,1.40948269069896,0.568804969070048,NA,0.060464730032017,6.35928401750158,"good","good",20.1235506105232,43.0770190487292,1.41567201505618,3.29695960578145,0.583083144227548,NA,0.0611042988394983,NA,5.45031637646683,0,1,0,1,1,20.1235506105232,43.0770190487292,1.41567201505618,3.29695960578145,0.583083144227548,NA,0.0611042988394983,NA,5.45031637646683
"16.1.2_20230124","16.1.2","16","1","2","20230124",2023-01-24,33.8851022643643,59.5140497990462,-0.843395870159868,3.9207053004339,NA,0.206378258921825,31.1847324644894,"good","good",34.2930603161391,59.8903250893726,-0.796416974151825,4.50772269016756,3.40334407139703,NA,0.220214460642256,NA,31.1227366473148,1,1,0,2,2,34.2930603161391,59.8903250893726,-0.796416974151825,4.50772269016756,3.40334407139703,NA,0.220214460642256,NA,31.1227366473148
